"Iy","Iz"
-0.0001514,-0.02034
-0.00015355,-0.02034
-0.00015565,-0.02034
-0.00015785,-0.02034
-0.00016005,-0.02034
-0.00016225,-0.02034
-0.0001645,-0.02034
-0.0001668,-0.02034
-0.00016915,-0.02034
-0.0001715,-0.02034
-0.0001739,-0.02034
-0.0001763,-0.02034
-0.00017875,-0.02034
-0.00018125,-0.02034
-0.00018375,-0.02034
-0.0001863,-0.02034
-0.0001889,-0.02034
-0.00019155,-0.02034
-0.0001942,-0.02034
-0.0001969,-0.02034
-0.00019965,-0.02034
-0.0002025,-0.02034
-0.0002055,-0.02034
-0.000208,-0.02034
-0.000211,-0.02034
-0.000214,-0.02034
-0.000217,-0.02034
-0.00022,-0.02034
-0.000223,-0.02034
-0.000226,-0.02034
-0.0002295,-0.02034
-0.0002325,-0.02034
-0.0002355,-0.02034
-0.000239,-0.02034
-0.0002425,-0.02034
-0.0002455,-0.02034
-0.000249,-0.02034
-0.0002525,-0.02034
-0.000256,-0.02034
-0.0002595,-0.02034
-0.0002635,-0.02034
-0.000267,-0.02034
-0.0002705,-0.02034
-0.0002745,-0.02034
-0.0002785,-0.02034
-0.000282,-0.02034
-0.000286,-0.02034
-0.00029,-0.02034
-0.000294,-0.02034
-0.000298,-0.02034
-0.0003025,-0.02034
-0.0003065,-0.02034
-0.000311,-0.02034
-0.000315,-0.02034
-0.0003195,-0.02034
-0.000324,-0.02034
-0.0003285,-0.02034
-0.000333,-0.02034
-0.0003375,-0.02034
-0.0003425,-0.02034
-0.000347,-0.02034
-0.000352,-0.02034
-0.000357,-0.02034
-0.000362,-0.02034
-0.000367,-0.02034
-0.000372,-0.02034
-0.000377,-0.02034
-0.0003825,-0.02034
-0.000388,-0.02034
-0.000393,-0.02034
-0.0003985,-0.02034
-0.000404,-0.02034
-0.00041,-0.02034
-0.0004155,-0.02034
-0.0004215,-0.02034
-0.000427,-0.02034
-0.000433,-0.02034
-0.000439,-0.02034
-0.0004455,-0.02034
-0.0004515,-0.02034
-0.000458,-0.02034
-0.000464,-0.02034
-0.0004705,-0.02034
-0.000477,-0.02034
-0.000484,-0.02034
-0.0004905,-0.02034
-0.0004975,-0.02034
-0.0005045,-0.02034
-0.0005115,-0.02034
-0.0005185,-0.02034
-0.0005255,-0.02034
-0.000533,-0.02034
-0.0005405,-0.02034
-0.000548,-0.02034
-0.0005555,-0.02034
-0.0005635,-0.02034
-0.000571,-0.02034
-0.000579,-0.02034
-0.000587,-0.02034
-0.0005955,-0.02034
-0.0006035,-0.02034
-0.000612,-0.02034
-0.0006205,-0.02034
-0.000629,-0.02034
-0.000638,-0.02034
-0.000647,-0.02034
-0.000656,-0.02034
-0.000665,-0.02034
-0.0006745,-0.02034
-0.0006835,-0.02034
-0.000693,-0.02034
-0.000703,-0.02034
-0.0007125,-0.02034
-0.0007225,-0.02034
-0.0007325,-0.02034
-0.000743,-0.02034
-0.000753,-0.02034
-0.0007635,-0.02034
-0.0007745,-0.02034
-0.000785,-0.02034
-0.000796,-0.02034
-0.000807,-0.02034
-0.0008185,-0.02034
-0.0008295,-0.02034
-0.000841,-0.02034
-0.000853,-0.02034
-0.000865,-0.02034
-0.000877,-0.02034
-0.000889,-0.02034
-0.0009015,-0.02034
-0.000914,-0.02034
-0.000927,-0.02034
-0.0009395,-0.02034
-0.000953,-0.02034
-0.000966,-0.02034
-0.0009795,-0.02034
-0.000993,-0.02034
-0.001007,-0.02034
