"Iy","Iz"
7.43e-07,-9.09e-07
7.53e-07,-9.32e-07
7.635e-07,-9.57e-07
7.745e-07,-9.83e-07
7.85e-07,-1.007e-06
7.96e-07,-1.032e-06
8.07e-07,-1.059e-06
8.185e-07,-1.087e-06
8.295e-07,-1.113e-06
8.41e-07,-1.142e-06
8.53e-07,-1.173e-06
8.65e-07,-1.204e-06
8.77e-07,-1.236e-06
8.89e-07,-1.271e-06
9.015e-07,-1.306e-06
9.14e-07,-1.34e-06
9.27e-07,-1.375e-06
9.395e-07,-1.409e-06
9.53e-07,-1.446e-06
9.66e-07,-1.482e-06
9.795e-07,-1.522e-06
9.93e-07,-1.562e-06
1.007e-06,-1.605e-06
1.021e-06,-1.647e-06
1.035e-06,-1.689e-06
1.0495e-06,-1.733e-06
1.064e-06,-1.778e-06
1.079e-06,-1.823e-06
1.094e-06,-1.87e-06
1.1095e-06,-1.92e-06
1.1245e-06,-1.969e-06
1.1405e-06,-2.07e-06
1.1565e-06,-2.12e-06
1.1725e-06,-2.18e-06
1.1885e-06,-2.23e-06
1.2055e-06,-2.29e-06
1.222e-06,-2.35e-06
1.239e-06,-2.42e-06
1.2565e-06,-2.48e-06
1.274e-06,-2.55e-06
1.2915e-06,-2.62e-06
1.3095e-06,-2.69e-06
1.328e-06,-2.76e-06
1.3465e-06,-2.83e-06
1.365e-06,-2.91e-06
1.384e-06,-2.98e-06
1.4035e-06,-3.07e-06
1.423e-06,-3.15e-06
1.4425e-06,-3.23e-06
1.4625e-06,-3.32e-06
1.483e-06,-3.41e-06
1.504e-06,-3.5e-06
1.5245e-06,-3.6e-06
1.546e-06,-3.7e-06
1.5675e-06,-3.8e-06
1.5895e-06,-3.9e-06
1.6115e-06,-4e-06
1.634e-06,-4.11e-06
1.6565e-06,-4.22e-06
1.6795e-06,-4.34e-06
1.703e-06,-4.45e-06
1.727e-06,-4.57e-06
1.751e-06,-4.69e-06
1.775e-06,-4.82e-06
1.8e-06,-4.96e-06
1.825e-06,-5.09e-06
1.8505e-06,-5.22e-06
1.876e-06,-5.36e-06
1.9025e-06,-5.51e-06
1.929e-06,-5.66e-06
1.9555e-06,-5.81e-06
1.983e-06,-5.96e-06
2.01e-06,-6.16e-06
2.04e-06,-6.34e-06
2.065e-06,-6.5e-06
2.095e-06,-6.68e-06
2.125e-06,-6.87e-06
2.155e-06,-7.06e-06
2.185e-06,-7.25e-06
2.215e-06,-7.45e-06
2.245e-06,-7.64e-06
2.275e-06,-7.84e-06
2.31e-06,-8.08e-06
2.34e-06,-8.29e-06
2.375e-06,-8.53e-06
2.405e-06,-8.73e-06
