"Iy","Iz"
-2.92e-06,-0.02034
-2.96e-06,-0.02034
-3e-06,-0.02034
-3.045e-06,-0.02034
-3.085e-06,-0.02034
-3.13e-06,-0.02034
-3.175e-06,-0.02034
-3.215e-06,-0.02034
-3.26e-06,-0.02034
-3.31e-06,-0.02034
-3.355e-06,-0.02034
-3.4e-06,-0.02034
-3.45e-06,-0.02034
-3.495e-06,-0.02034
-3.545e-06,-0.02034
-3.595e-06,-0.02034
-3.645e-06,-0.02034
-3.695e-06,-0.02034
-3.745e-06,-0.02034
-3.8e-06,-0.02034
-3.85e-06,-0.02034
-3.905e-06,-0.02034
-3.96e-06,-0.02034
-4.015e-06,-0.02034
-4.07e-06,-0.02034
-4.125e-06,-0.02034
-4.185e-06,-0.02034
-4.245e-06,-0.02034
-4.3e-06,-0.02034
-4.36e-06,-0.02034
-4.42e-06,-0.02034
-4.485e-06,-0.02034
-4.545e-06,-0.02034
-4.61e-06,-0.02034
-4.675e-06,-0.02034
-4.74e-06,-0.02034
-4.805e-06,-0.02034
-4.87e-06,-0.02034
-4.94e-06,-0.02034
-5.01e-06,-0.02034
-5.08e-06,-0.02034
-5.15e-06,-0.02034
-5.22e-06,-0.02034
-5.295e-06,-0.02034
-5.365e-06,-0.02034
-5.44e-06,-0.02034
-5.515e-06,-0.02034
-5.595e-06,-0.02034
-5.67e-06,-0.02034
-5.75e-06,-0.02034
-5.83e-06,-0.02034
-5.915e-06,-0.02034
-5.995e-06,-0.02034
-6.08e-06,-0.02034
-6.165e-06,-0.02034
-6.25e-06,-0.02034
-6.335e-06,-0.02034
-6.425e-06,-0.02034
-6.515e-06,-0.02034
-6.605e-06,-0.02034
-6.695e-06,-0.02034
-6.79e-06,-0.02034
-6.885e-06,-0.02034
-6.98e-06,-0.02034
-7.075e-06,-0.02034
-7.175e-06,-0.02034
-7.275e-06,-0.02034
-7.375e-06,-0.02034
-7.48e-06,-0.02034
-7.585e-06,-0.02034
-7.69e-06,-0.02034
-7.795e-06,-0.02034
-7.905e-06,-0.02034
-8.015e-06,-0.02034
-8.125e-06,-0.02034
-8.24e-06,-0.02034
-8.355e-06,-0.02034
-8.47e-06,-0.02034
-8.59e-06,-0.02034
-8.71e-06,-0.02034
-8.83e-06,-0.02034
-8.955e-06,-0.02034
-9.075e-06,-0.02034
-9.205e-06,-0.02034
-9.33e-06,-0.02034
-9.46e-06,-0.02034
-9.595e-06,-0.02034
-9.725e-06,-0.02034
-9.865e-06,-0.02034
-1e-05,-0.02034
-1.014e-05,-0.02034
-1.028e-05,-0.02034
-1.0425e-05,-0.02034
-1.057e-05,-0.02034
-1.0715e-05,-0.02034
-1.0865e-05,-0.02034
-1.1015e-05,-0.02034
-1.117e-05,-0.02034
-1.1325e-05,-0.02034
-1.1485e-05,-0.02034
-1.1645e-05,-0.02034
-1.1805e-05,-0.02034
-1.197e-05,-0.02034
-1.2135e-05,-0.02034
-1.2305e-05,-0.02034
-1.2475e-05,-0.02034
-1.265e-05,-0.02034
-1.2825e-05,-0.02034
-1.3005e-05,-0.02034
-1.3185e-05,-0.02034
-1.337e-05,-0.02034
